model,seed,backend,n_bindings,query_delay,distractor_rate,value_collision,recall_accuracy,recall_loss
baseline,1,triton,4,64,0.6,True,0.0576171875,3.395538330078125
baseline,1,triton,8,8,0.0,False,0.0927734375,3.2394371032714844
baseline,1,triton,8,8,0.0,True,0.1318359375,3.0881214141845703
baseline,1,triton,8,8,0.3,False,0.0810546875,3.3442001342773438
baseline,1,triton,8,8,0.3,True,0.0947265625,3.2622718811035156
baseline,1,triton,8,8,0.6,False,0.0625,3.4009552001953125
baseline,1,triton,8,8,0.6,True,0.0859375,3.3167037963867188
baseline,1,triton,8,16,0.0,False,0.0908203125,3.2442779541015625
baseline,1,triton,8,16,0.0,True,0.1123046875,3.1554107666015625
baseline,1,triton,8,16,0.3,False,0.0791015625,3.3831710815429688
baseline,1,triton,8,16,0.3,True,0.0986328125,3.26617431640625
baseline,1,triton,8,16,0.6,False,0.07421875,3.4035110473632812
baseline,1,triton,8,16,0.6,True,0.0693359375,3.3468170166015625
baseline,1,triton,8,32,0.0,False,0.080078125,3.306854248046875
baseline,1,triton,8,32,0.0,True,0.123046875,3.1985015869140625
baseline,1,triton,8,32,0.3,False,0.064453125,3.3860549926757812
baseline,1,triton,8,32,0.3,True,0.07421875,3.3227996826171875
baseline,1,triton,8,32,0.6,False,0.060546875,3.447296142578125
baseline,1,triton,8,32,0.6,True,0.0771484375,3.3802337646484375
baseline,1,triton,8,64,0.0,False,0.0634765625,3.4473037719726562
baseline,1,triton,8,64,0.0,True,0.0859375,3.3565673828125
baseline,1,triton,8,64,0.3,False,0.052734375,3.4438247680664062
baseline,1,triton,8,64,0.3,True,0.0615234375,3.4118423461914062
baseline,1,triton,8,64,0.6,False,0.0498046875,3.456787109375
baseline,1,triton,8,64,0.6,True,0.05859375,3.4324111938476562
baseline,2,triton,1,8,0.0,False,0.1689453125,2.94171142578125
baseline,2,triton,1,8,0.0,True,0.1845703125,2.950328826904297
baseline,2,triton,1,8,0.3,False,0.09375,3.2237586975097656
baseline,2,triton,1,8,0.3,True,0.103515625,3.2437667846679688
baseline,2,triton,1,8,0.6,False,0.095703125,3.351409912109375
baseline,2,triton,1,8,0.6,True,0.09375,3.3118209838867188
baseline,2,triton,1,16,0.0,False,0.1875,3.003253936767578
baseline,2,triton,1,16,0.0,True,0.181640625,3.0017166137695312
baseline,2,triton,1,16,0.3,False,0.107421875,3.253347396850586
baseline,2,triton,1,16,0.3,True,0.103515625,3.2656478881835938
baseline,2,triton,1,16,0.6,False,0.0927734375,3.328277587890625
